POINT (-72.768685596629 41.576963826252),872,3104,MERIDEN,RT15WS 370FT SO NCOLONEY RD,CBS OUTDOOR INC,1,672,
POINT (-71.906011522035 41.702684089062),367,16076,PLAINFIELD,RT12ES 1000FT SO PLAINFLD RD,"MR. FRANK A. ZAK, JR.",2,300,"Mr. Zak's Tell # (860) 564-2217.    Field trip in October of ""06"" verivied BB as double faced, and the posted name is Standish Johnson."
POINT (-73.199355806543 41.168150673579),790,16710,BRIDGEPORT,I-95W/S APPROX 250FT N/O IRANISTAN AVE.,Lamar Central Outdoor,2,672,"V.M.S. approval on (3-7-06), Was 16220."
POINT (-72.046188641207 41.582605339146),387,1160,NORWICH,RT97ES 150FT NO PILLING ST,CBS OUTDOOR INC,2,300,OK
POINT (-72.863719722544 41.342976466922),707,1238,NORTH HAVEN,113 QUINNIPIAC AV         2,CBS OUTDOOR INC,1,300,GANNETT
POINT (-73.090615736071 41.365624953948),995,13422,SEYMOUR,"DERBY AVE.,1000 FT. N/O X-19, w/s RT 8          2",CBS OUTDOOR INC,2,672,"INTERNAL # 1289, 1290."
POINT (-73.52961095035 41.051614694911),894,9815,STAMFORD,S S ELM BRG 2182          4,"CBS OUTDOOR GROUP, LLC",1,140,
POINT (-73.144549383268 41.9752776845),283,5019,COLEBROOK,RT44 NS 150FT WO ROCK HALL RD,MOUNTAIN VIEW INN,1,300,
POINT (-72.847975363152 41.402555480133),710,2605,NORTH HAVEN,WASHINGTOWN X DRYBROOK    2,CBS OUTDOOR INC,2,300,
POINT (-72.099073587304 41.342373128401),1178,9823,NEW LONDON,S BRIDGE X PEQUOT AV      3,"CBS OUTDOOR GROUP, LLC",1,200,
POINT (-73.137351213254 41.197109215835),113,12596,STRATFORD,BARNUM X CALIFORNIA       4,Lamar Central Outdoor,2,300,"ON ROOF BLDG 1340.  Panel # 750, 751"
POINT (-73.42435668844 41.37545110427),680,8625,BETHEL,RT53 ES AT GRASSY PLAIN RD,Lamar Central Outdoor,2,300,"ROOF SIGN Panel # 2801, 2802"
POINT (-72.710185920412 41.749314787775),41,16551,HARTFORD,I84SS 530FT EO NEW PARK AV. O/P,CBS OUTDOOR INC,2,672,"Internal #'s 371, 372"
POINT (-72.115559410379 41.557957589247),389,2092,NORWICH,SR642 NS 500FT WO CONN AVE,CBS OUTDOOR INC,2,300,GANNETT
POINT (-72.657587234449 41.802184850193),472,16189,HARTFORD,I91WS AT 48 MIDLAND ST,LAMAR OUTDOOR ADVERTISING,2,750,"Panel #: 5001, 5002."
POINT (-72.688921659405 41.7654408172),200,17004,HARTFORD,15 Flower Street (I-84),"Independent Outdoor III, LLC",2,672,Static Displays at the Hartford Courant.
POINT (-72.70088886064 41.760656148508),30,16790,HARTFORD,I84 N/S  NS RR TRACKS 752 FT E/O PARK ST OP,CBS OUTDOOR INC,1,672,
POINT (-73.052425162152 41.559132337614),584,6393,WATERBURY,SR847ES THOMASTON NO W MAIN,CBS OUTDOOR INC,2,300,GANNETT
POINT (-73.014279712041 41.537979186632),590,15955,WATERBURY,434 HARPERS FERRY RD LOC A,CBS OUTDOOR INC,2,300,
POINT (-72.075574446398 41.525471552698),405,16449,NORWICH,63 BROADWAY,Lamar Central Outdoor,2,72,"Panel # 4826, 4827"
POINT (-73.040473483943 41.550682787213),61,16646,WATERBURY,I84S/S AT 65 BENEDICT ST.,CBS OUTDOOR INC,2,672,
POINT (-72.896751121911 41.314875195036),725,2772,NEW HAVEN,557 FERRY ST              4,CBS OUTDOOR INC,1,300,
POINT (-73.191880848805 41.201280965803),105,16217,BRIDGEPORT,RT1NS AT 186 NORTH AVE,Lamar Central Outdoor,1,300,ON ROOF MURPHY Panel # 906
POINT (-72.686278316504 41.774813026705),475,16966,HARTFORD,"247 WALNUT STREET, HARTFORD, CT",Mr. Larry Percy,2,300,
POINT (-72.793602534845 41.6725110513),1128,11848,NEW BRITAIN,BROAD X CURTIS STS        4,CBS OUTDOOR INC,1,300,
POINT (-73.066198616347 41.911211392715),418,13902,WINCHESTER,18 ROWLEY ST  SR-800      2,CBS OUTDOOR INC,2,300,
POINT (-72.72606679979 41.730598947297),1124,5843,WEST HARTFORD,1052 NEW BRITAIN AVE      3,LAMAR OUTDOOR ADVERTISING,2,72,"RADDING.  Panel #: 32001, 32002."
POINT (-72.073769293169 41.523347860356),477,16911,NORWICH,28 VIADUCT ST. N/E/S COMMUTER LOT,"GREEN OUTDOOR, LLC",2,672,s/w side of the commuter lot.
POINT (-72.258077263531 41.719218593845),490,12505,COLUMBIA,RT6 SS 1500' WO FLANDERS RD,STANDISH JOHNSON,1,300,
POINT (-72.972397299347 41.271030651675),197,16586,WEST HAVEN,I95WEST SIDE AT 354 SAWMILL RD,BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 82, 83."
POINT (-72.809385202218 41.29045473863),156,16501,BRANFORD,95-ES NORTH OF IVY,CBS OUTDOOR INC,2,672,"Internal Number 904, 905"
POINT (-72.516089368378 41.771887515711),539,15515,MANCHESTER,133 SPRUCE ST,LAMAR OUTDOOR ADVERTISING,1,72,Panel #:34011.
POINT (-72.628210789068 41.949033140346),520,15342,SUFFIELD,RT159 WS AT RR CROSSING,LAMAR OUTDOOR ADVERTISING,2,72,"RADDING.  Panel #: 33201, 33202."
POINT (-72.656478252273 41.800886373896),471,16569,HARTFORD,I91WS AT 317 WEST SERVICE RD.,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 50005, 50006."
POINT (-72.955186062339 41.326919124336),973,1416,NEW HAVEN,RT10 WS APPROX 25'SO ONYXST,CBS OUTDOOR INC,1,300,WITHIN 500'   OK
POINT (-72.530247991005 41.772506781023),541,12886,MANCHESTER,CENTER ST E NEWS ST       3,LAMAR OUTDOOR ADVERTISING,1,300,LOCATED ON RR RIGHT OF WAY.  Panel #:10102.
POINT (-73.165880884237 41.186502906038),1146,1376,BRIDGEPORT,BARNUM X MILL HILL        4,Lamar Central Outdoor,2,300,"Panel # 781, 782"
POINT (-72.886647261382 41.322371764684),1022,16091,New Haven,"w/s 91, 800 ft n/o Rt. 17 o/p.",CBS OUTDOOR INC,2,672,"Internal #'s 1242, 1319. Just before exit for Rt 80."
POINT (-72.96888994692 41.290031123631),131,6712,WEST HAVEN,MILFORD TPKE NR BARBARA   3,CBS OUTDOOR INC,2,672,
POINT (-73.19355379611 41.186321274078),985,16728,BRIDGEPORT,"1633 MAIN ST, W/S",Lamar Central Outdoor,2,672,"FORMERLY MURPHY Panel # 5100, 5101"
POINT (-72.014578919994 41.861626074921),311,16635,POMFRET,RT44 N/S WEST OF HAMPTON RD,WE LI KIT FARM,1,12,
POINT (-72.877166679765 41.333757117762),1018,796,NEW HAVEN,I91WS 2600FT SO LITTLE RIV BR,CBS OUTDOOR INC,2,900,"NO BUS. IN 500' SHERATON PARK. Internal #'s 1245, 1246"
POINT (-73.653153777341 41.014246897608),77,16828,GREENWICH,Rt. 1- 150 ft. w/o Byram Terrace,CBS OUTDOOR INC,1,560,FKA Permit # 15008
POINT (-71.90751296249 41.912913912915),351,8680,PUTNAM,RT12 WS SCHOOL ST,STANDISH JOHNSON,2,300,
POINT (-72.836330708489 41.673073833604),625,8838,PLAINVILLE,NEW BRITAIN AV X LEDGE    2,CBS OUTDOOR INC,2,300,
POINT (-72.756028159848 41.595018194471),633,16851,BERLIN,2061 BERLIN TURNPIKE,"LAMAR CENTRAL OUTDOOR, LLC",3,300,"transfer from Titan Outdoor 5-25-06.  Transfer from Ind. Outdoor III, LLC on 10-17-08. Panel #: 70102, 70103, 70104."
POINT (-73.006862278081 41.567607604398),599,16589,WATERBURY,RT69 EASTSIDE AT 970 WOLCOTT,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 50149, 50150."
POINT (-73.509657564275 41.048851369508),812,7235,STAMFORD,SW COR AVERY ST + COVE RD,"CLEAR CHANNEL OUTDOOR, INC.",1,300,
POINT (-72.808592376661 41.526323967615),868,1037,MERIDEN,COOK X SOUTH COLONY       4,CBS OUTDOOR INC,2,300,
POINT (-73.101767997396 41.202229623833),116,8752,MILFORD,225BRIDGEPORT AV 75FT EO NAUG,CBS OUTDOOR INC,2,300,
POINT (-72.644240777742 41.285686622111),161,3020,MADISON,POST RD X DYKE            2,CBS OUTDOOR INC,4,300,WITHIN 500 FT OF RESTAURANT
POINT (-73.076501892159 41.333890707457),341,3196,ANSONIA,RT115WS 900FT NO COLUMBIA ST,CBS OUTDOOR INC,4,300,GANNETT STRUCTURES WEST SIDE
POINT (-72.829451677394 41.275613287665),903,3835,BRANFORD,RT 1 E OF BRIDGE          2,"CBS OUTDOOR GROUP, LLC",1,135,
POINT (-72.092356218881 41.503232482064),394,16470,NORWICH,526 WEST THAMES ST RT32 E/S,CBS OUTDOOR INC,2,300,
POINT (-73.000191289769 41.539490820213),57,16766,WATERBURY,I84NS AT 2454 E. MAIN ST.,CBS OUTDOOR INC,2,672,"Panel Nos. 902, 903."
POINT (-72.00852367054 41.860712313089),312,16619,POMFRET,RT 44 SOUTHSIDE WEST OF RT 97,MR. WILLIAM WOLAK,4,72,
POINT (-73.172315519238 41.176176427544),233,15023,BRIDGEPORT,850 STRATFORD             3,THE PAD LLC,2,900,"Transferred from CBS on 11-3-09, Larry Hoffman"
POINT (-73.000065145334 41.538297152216),53,15893,WATERBURY,I84 SS 410 REIDVILLE DRIVE,SHERATON AT BRADLEY,1,900,
POINT (-72.671476987181 41.739472976556),1014,16530,HARTFORD,608WETHERSFIELD AVE NO AIRPORT,LAMAR OUTDOOR ADVERTISING,1,300,Panel #: 10542.
POINT (-72.368663790259 41.8609302071),12,1949,TOLLAND,I86WS 2400FT SO RT 195 OVP,LAMAR OUTDOOR ADVERTISING,1,900,Panel #: 50045.
POINT (-72.201343534139 41.727322563948),383,13211,WINDHAM,500' SO WINDHAM MANSFIELD TL,STANDISH JOHNSON,2,300,STANDISH JOHNSON
POINT (-72.434240036182 41.783854122109),535,1680,BOLTON,RT 6 080 BOLTON JCT       2,LAMAR OUTDOOR ADVERTISING,2,300,"WITHIN 500' OF BUS. OK.  Panel #: 10123, 10124."
POINT (-73.182907758775 41.200033524104),107,12666,BRIDGEPORT,BOSTON AVE X NOBLE RT 1   2,Lamar Central Outdoor,4,300,"3 SIGNS ADDED TO TOP Panel # 871, 872, 5105"
POINT (-72.653406175673 41.566013608342),333,1643,MIDDLETOWN,MAIN X ST JOHN SQ         2,CBS OUTDOOR INC,1,300,"AT SPRING ST, Side-by-side. Pmt #1643 on RR prop s/s. Pmt # 5383 on private propert n/s."
POINT (-72.938167576607 41.283154038312),185,16616,NEW HAVEN,I-95 EASTSIDE EXIT44 KIMBERLY,CBS OUTDOOR INC,2,672,"Internal #'s 1372, 1373"
POINT (-73.154540533513 41.174091941207),228,8049,STRATFORD,180 SURF AVE              4,Lamar Central Outdoor,2,750,"NO NUMBER BARTER EXXON.  Panel # 690, 691, 6662"
POINT (-73.194464958582 41.195355380174),104,16005,BRIDGEPORT,RT1NS AT 600 NORTH AVE,Lamar Central Outdoor,2,300,"Panel # 922, 923"
POINT (-72.659706655041 41.288727863355),158,3093,GUILFORD,BOSTON POST RD            2,CBS OUTDOOR INC,2,300,NO GOOD SPACING
POINT (-72.619780982109 41.569969330004),327,1329,PORTLAND,MARLBORO X GROVE          2,CBS OUTDOOR INC,1,300,
POINT (-73.043527363917 41.544024873016),689,5612,WATERBURY,WASHINGTON E X W TRACKS   4,CBS OUTDOOR INC,2,300,
POINT (-73.425615898615 41.383949861364),693,9208,DANBURY,RT53ES 1500FT SO G PASTURE RD,Lamar Central Outdoor,2,300,"Panel # 2815, 2816"
POINT (-72.825554645109 41.278094870034),558,3081,BRANFORD,WEST MAIN ST              2,CBS OUTDOOR INC,2,300,GANNETT  SEE RT 146 INVENTORY
POINT (-71.879653374939 41.851900152563),922,16801,KILLINGLY,I-395 E/S NORTH OF EXIT 93 AT 125 PUTNAM PIKE,WINDHAM HOTEL COMPANY,1,195,
POINT (-72.682817624324 41.785750043478),432,5815,HARTFORD,215 CAPEN ST              4,LAMAR OUTDOOR ADVERTISING,2,72,"Panel #: 31406, 31407, 31408."
POINT (-73.425566602947 41.143799230863),826,15461,NORWALK,RT 7 N/O MERRITT PKWY,PETER BOCCAROCCA,1,130,ROOF SIGN
POINT (-72.942872984869 41.672437433859),653,15489,BRISTOL,MAIN ST. R.R. GROUNDS,LAMAR OUTDOOR ADVERTISING,3,72,"Panel #: 39207, 39208, 39209."
POINT (-73.057499403488 41.223357583149),845,3220,MILFORD,RIVER X RAILROAD STS      4,CBS OUTDOOR INC,1,300,
POINT (-73.162168383449 41.174364586321),230,15032,BRIDGEPORT,I95SS AT CARROLL AVE,Lamar Central Outdoor,2,672,"ON ROOF Panel # 6650, 6651"
POINT (-73.131821365298 41.810707032525),337,12599,HARWINTON,405 MIGEON AVE AT WOLCOTT AVE,CBS OUTDOOR INC,1,300,
POINT (-73.151062514753 41.176572643298),226,16997,STRATFORD,"190 CHARLES ST, STRATFORD",CBS Outdoor Inc.,2,672,1 VMS face upgrade
POINT (-72.676795683026 41.744173949797),424,1854,HARTFORD,FRANKLIN AV X BOND        4,LAMAR OUTDOOR ADVERTISING,1,250,Panel #: 10165.
POINT (-73.050177358732 41.558380866761),899,9824,WATERBURY,SR847 RR OVERPASS AT SWIFT PL,"CBS OUTDOOR GROUP, LLC",1,190,TDI ON R.R. BRIDGE
POINT (-72.965201822118 41.274212979166),193,2797,WEST HAVEN,SAW MILL & YORK    3,CBS OUTDOOR INC,3,300,ON ROOF OK  SEE RT 162
POINT (-72.989362878384 41.261295339706),203,16791,WEST HAVEN,"I95w/s 744ft s/o morgan lane, 34 PRINDLE HILL RD.",BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 106, 107."
POINT (-73.471629057422 41.428288715932),916,16839,DANBURY,4 Pembroke Road,CBS OUTDOOR INC,2,300,
POINT (-72.914587492672 41.377869025008),974,3818,,,,,,
POINT (-73.421164624855 41.107011169563),261,16590,NORWALK,I95WS AT 59 CT AVE NO STUART,FAIRFIELD COUNTY BANK,2,672,"Transferred from Ct Ctr Assoc 6/15/10, Cont. # 523"
POINT (-72.675496628791 41.783764102027),459,16034,HARTFORD,2121MAIN ST NO 1 OPP BATTLES,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10454, 10455."
POINT (-72.681595826415 41.769882673903),934,16313,HARTFORD,160 CHURCH ST,CBS OUTDOOR INC,1,300,
POINT (-72.91499942123 41.30805338767),1028,16645,NEW HAVEN,I91W/S AT 762 GRAND AVE OP,CBS OUTDOOR INC,2,672,"Internal Number 883, 884"
POINT (-73.135380080289 41.190480606699),219,16496,STRATFORD,I95WS AT 1273-1279 W BROAD ST.,E.R. HOFFMAN C/O ATTORNEY LAURENCE K. HOFFMAN,2,672,
POINT (-73.556713124354 41.048391228486),81,13448,STAMFORD,RT1 NS 300 FT EO WEST AVE,"CLEAR CHANNEL OUTDOOR, INC.",1,300,WITHIN 500FT
POINT (-73.217166671983 41.167208734775),250,6854,BRIDGEPORT,FAIRFIELD AVE AT RAILROAD RD,Lamar Central Outdoor,2,300,"Panel # 154, 155"
POINT (-72.897012902406 41.326268968657),747,15819,NEW HAVEN,RT5 ES 1593 STATE ST ALBERT,CBS OUTDOOR INC,1,300,
POINT (-73.052803445318 41.490078170733),1000,15631,NAUGATUCK,MAPLE ST. AT RR O/P.,CBS OUTDOOR INC,2,300,
POINT (-72.687056840874 41.735200912746),763,13191,HARTFORD,895 MAPLE AVE             4,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10173, 10553."
POINT (-72.897605165436 41.318931145646),741,11714,NEW HAVEN,MIDDLETOWN X FERRY        2,CBS OUTDOOR INC,2,300,
POINT (-72.135366852556 41.771086156777),361,9867,CHAPLIN,RT 6 X RT 198             2,KURT LESSENGER,1,160,Maxton Lessenger (860-228-9023) assigned this permit to Kurt Lessenger (Control # 612) on 8-26-08. (860-228-2799).
POINT (-72.70378509272 41.784278668157),296,16077,HARTFORD,1535 ALBANY AVE WO HOMESTEAD,LAMAR OUTDOOR ADVERTISING,2,750,Pat K. mistakenly identified Pmt. 16077 as cancelled for the billing yr. 08-09. Today 6-24-09 this pmt was reactivated and pmt 16475 was properly cancelled.
POINT (-72.30524979913 41.888848829291),7,4802,TOLLAND,"RT 84, 2000 ft e/o Rt 74 o/p (Exit 69)",LAMAR OUTDOOR ADVERTISING,1,600,Panel #: 1004.
POINT (-73.117885271974 41.202994903618),837,6077,STRATFORD,E MAIN ST S RR VIADUCT    3,Lamar Central Outdoor,1,300,MURPHY SIGN.  Panel # 713
POINT (-73.055699308605 41.560121205674),271,16502,WATERBURY,1100 N/O WEST MAIN ST. OP,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 50128, 50129."
POINT (-73.19385158557 41.198198377644),991,16233,BRIDGEPORT,"500 LINDLEY ST., RT. 8 E/S","B.M. PROPERTY, LLC",2,672,Transferred from Lamar of Bpt. on 9-16-09. LOB remains as C/O and receives invoices as per Jack Goncalves.
POINT (-72.913594208828 41.306615059382),1030,16983,NEW HAVEN,"110 HAMILTON STREET, NEW HAVEN",CBS OUTDOOR INC.,2,672,UPGRADE TO 2 VMS SIGNS
POINT (-73.218927166895 41.167565850852),251,16844,BRIDGEPORT,1945 COMMERCE DRIVE,BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 112, 113."
POINT (-72.11550189525 41.557959671656),390,2093,NORWICH,SR642 NS 500FT WO CONN AVE,CBS OUTDOOR INC,2,300,GANNETT
POINT (-73.423860403407 41.534075664628),554,16873,NEW MILFORD,"400 ft w/o Sullivan Rd. 324 Danbury Rd., New Milfrd",Lamar Central Outdoor,2,240,"Panel # 2004, 2005"
POINT (-72.771179280169 41.675832254883),1209,17016,NEW BRITAIN,1044 Stanley Street,"CRG Advertising, LLC",2,560,Faces show to Route 9 & Route 71.  Meets Spacing for both.
POINT (-72.973764883916 41.331449276609),744,15063,NEW HAVEN,RT 63 1312 WHALLEY AV     2,CBS OUTDOOR INC,2,300,
POINT (-71.816052065983 41.702737852258),374,16755,STERLING,RT14 N/S LOT#2 655 STERLING ROAD,MR. WILLIAM WOLAK,2,504,
POINT (-72.775700309907 41.562718118077),875,5641,MERIDEN,RT15 WS AT 1652 NORTH BROAD,CBS OUTDOOR INC,4,300,
POINT (-72.967136310658 41.308224441345),796,10673,WEST HAVEN,DERBY M CENTRAL           3,CBS OUTDOOR INC,1,672,"WITHIN CEMETERY, Side by side Permits 10673 on left and 3188 on right."
POINT (-72.24496672369 41.717032845471),492,5352,COLUMBIA,RT6 SS 50FT WO WINDHAM TL,LAMAR OUTDOOR ADVERTISING,2,300,"Panel: 10131, 10132."
POINT (-73.5207674458 41.063396539075),1168,12381,STAMFORD,55 HAMILTON AV EO CULLODEN ST,"CLEAR CHANNEL OUTDOOR, INC.",1,300,
POINT (-73.049546684297 41.585982600897),613,16947,WATERBURY,1101 Huntingdon Ave,JOSEPH SPINO,1,120,Side of building
POINT (-73.079196960558 41.219457010436),213,16033,MILFORD,I95SS 400FT WO PLAINS RD OP,TURNPIKE LODGING,1,900,NONCONFORMING
POINT (-72.875136306139 41.822855902827),294,16634,CANTON,RT44 N/S EAST OF COLONIAL RD,CBS OUTDOOR INC,2,253,Internal #'s 292 & 293
POINT (-72.724859914692 41.730245183559),1123,1657,WEST HARTFORD,NS NEW BRITAIN AVE AT RR OP,LAMAR OUTDOOR ADVERTISING,3,300,"Panel #: 10313, 10314, 10315."
POINT (-73.492701647912 41.386867585086),909,2233,DANBURY,RT6SS 1000FT WO CRESTDALE RD,Lamar Central Outdoor,2,300,"MURPHY OK Panel # 2740, 2741"
POINT (-73.471495238694 41.429785422646),915,16840,DANBURY,4 PEMBROKE ROAD,CBS OUTDOOR INC,2,300,
POINT (-72.976531340948 41.338532476262),1141,16784,NEW HAVEN,RT15 E/S @ 15-17 POND LILY AVE.,"NOCERINO CONSTRUCTION, INC.",1,336,Internal Number 1398
POINT (-73.397100980494 41.124637892703),88,15041,NORWALK,RT1NS 235 WESTPORT AVE,Lamar Central Outdoor,4,300,"PERMIT CALLS FOR 4 AT 300 SQFT.  Panel # 1615, 1616, 6912"
POINT (-73.501310286831 41.387820516814),75,6535,DANBURY,SS WEST KENOSIA AVE,MULVANEY PROPERTIES,1,450,RECONST. TO SINGLE POLE
POINT (-73.539257672281 41.047987879573),947,15828,STAMFORD,I95 SS ATLANTIC ST,"CBS OUTDOOR GROUP, LLC",2,300,
POINT (-73.48926322682 41.385499423923),69,16662,DANBURY,I84N/S 1497' W/O KENOSIA AVE,MAYBROOK COMMUNICATIONS,2,672,"TRANSFERRED FROM NEXT MEDIA ON 9-6-2006.  Sub-Lease to/by CBS Outdoor, LLC.  Panel # 871, 872."
POINT (-72.668846905225 41.775239506505),1065,16818,HARTFORD,w/s700ft.n/oPedestrian Foot Bridge,CBS OUTDOOR INC,2,672,
POINT (-72.696391679512 41.762784351369),28,16676,HARTFORD,I84 N/S AT CAPITOL & LAUREL,LAMAR OUTDOOR ADVERTISING,2,672,"PANEL FACING W/B TRAFFIC IS ""VMS"" FORMAT"
POINT (-72.94437889884 41.317578733836),731,5874,NEW HAVEN,349 WHALLEY X WINTHROP    2,CBS OUTDOOR INC,1,300,
POINT (-72.96723702145 41.308482388348),795,3188,WEST HAVEN,DERBY X FOREST            3,CBS OUTDOOR INC,1,672,"WITHIN CEMETERY, Side by side Permits 10673 on left and 3188 on right."
POINT (-73.284275050155 42.013977325081),282,4371,NORTH CANAAN,RT44 NS AT CASEY HILL RD,J.M. O'CONNOR AND BROTHERS,2,12,O'CONNOR BROS.
POINT (-72.774567712278 41.666033339975),324,15779,NEW BRITAIN,RT72 WS 189 CHESTNUT ST,CBS OUTDOOR INC,2,300,
POINT (-73.026116040817 41.569780092174),935,15821,WATERBURY,1389 NO MAIN ST OPP CITY MILL,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 30021, 30022."
POINT (-72.679701630201 41.775826481638),660,16193,,,,,,
POINT (-72.677136649168 41.760750874537),433,5842,HARTFORD,110 BUCKINGHAM ST         4,LAMAR OUTDOOR ADVERTISING,2,72,"Panel #: 31001, 31002."
POINT (-72.935416498147 41.332945939501),715,3121,NEW HAVEN,DIXWELL X BASSETT         4,CBS OUTDOOR INC,1,300,
POINT (-72.985583891113 41.670656922034),908,5060,BRISTOL,100' W/O RR BRIDGE        2,CBS OUTDOOR INC,2,300,
POINT (-72.677326056452 41.761019255856),462,16149,HARTFORD,179 HUDSON ST AT CAPITOL AVE,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10352, 10353."
POINT (-72.367613361192 41.861357399198),11,9701,TOLLAND,540 FT W/O CIDER MILL RD O/P,LAMAR OUTDOOR ADVERTISING,2,672,"Nonconforming, reconstruction was denied in 2006. Panel #: 1001."
POINT (-72.650069553557 41.566370843991),316,11829,MIDDLETOWN,RT9 RAILROAD OVERPASS RR,"CBS OUTDOOR GROUP, LLC",2,300,"Mr. Chaim Ratki (908) 599-3076) requests ""upgrade"". Info sent w/cover letter.See ""request"" file… RR"
POINT (-72.687745997691 41.765841551433),25,16572,HARTFORD,I84SOUTHSIDE AT 285 BROAD ST.,LAMAR OUTDOOR ADVERTISING,1,672,Panel #: 50025. Canceled & removed for Busway.
POINT (-73.019623958231 41.540245121841),58,16933,WATERBURY,I-84 (southside) @ 815 HAMILTON AVENUE,"LAMAR CENTRAL OUTDOOR, LLC",1,672,Replaced #16519
POINT (-71.930089621157 41.796624631571),1164,4782,BROOKLYN,RT6 NS 700' WO CHURCH ST,STANDISH JOHNSON,2,300,OK
POINT (-72.891963739075 41.320685277713),1025,16562,NEW HAVEN,78-80 MIDDLETOWN AVE I-91 WS,CBS OUTDOOR INC,1,672,
POINT (-71.902272875026 41.73296921752),365,1404,PLAINFIELD,RT12ES 3700FT SO RT205,CBS OUTDOOR INC,3,300,
POINT (-72.219744477956 41.431327060059),500,7865,MONTVILLE,RT85ES N/O CHESTERFIELD ROAD,CBS OUTDOOR INC,4,300,ELLER
POINT (-72.914671796313 41.377814842933),975,3818,,,,,,
POINT (-72.920932461113 41.366351072014),970,3034,HAMDEN,DIXWELL X MARIETTA STS    3,CBS OUTDOOR INC,4,300,1-300 SQ FT 1-600 SQ FT SEP.
POINT (-72.475495042033 41.274829877144),1173,15069,WESTBROOK,BOSTON POST RD.           2,PILOT'S POINT MARINA,2,6,
POINT (-72.642053929955 41.854125191237),888,9821,WINDSOR,RT 159 W S BRIDGE 4308    2,"CBS OUTDOOR GROUP, LLC",1,200,
POINT (-72.693229853404 41.764784294035),26,16582,HARTFORD,I-84NS EO SIGOURNEY ST  OP,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 1032, 1033."
POINT (-73.116012115373 41.201424206056),214,15746,STRATFORD,I95WS AT 28 SIDNEY ST,BARRETT OUTDOOR COMMUNICATIONS,2,672,"Panel #: 30, 31."
POINT (-72.315895642316 41.962516627662),356,8595,STAFFORD,RTE 190 S/S AT JCT RTE 32,LAMAR OUTDOOR ADVERTISING,4,300,"HIGHWAY BUSINESS ZONE.  Panel #: 10071, 10072, 10073, 10074."
POINT (-73.053399028256 41.576148069259),277,16485,WATERBURY,RT 8 W/S AT 37 EAST AURORA ST,CBS OUTDOOR INC,2,672,"Panel # 1272, 1336."
POINT (-73.139018767174 41.785815927419),705,16615,TORRINGTON,RT202 EASTSIDE SOUTH OF GULF,SUSAN ALYCE,1,64,
POINT (-72.650761219301 41.578999771981),318,1378,CROMWELL,RT9WESTSIDE NORTH OF SEBETHE RD RR,CBS OUTDOOR INC,2,300,PERMIT FOR MIDDLETOWN
POINT (-73.520728473666 41.063565933839),1167,13471,STAMFORD,NS HAMILTON ST EO COLLODEN ST,"CLEAR CHANNEL OUTDOOR, INC.",1,300,
POINT (-73.260471307448 41.353437930214),673,2114,MONROE,NEWTON BLVD               4,Lamar Central Outdoor,2,250,"Panel # 1151, 1152"
POINT (-73.557724162803 41.048258130932),80,12967,STAMFORD,447 WEST MAIN ST AT WEST AVE.,"CLEAR CHANNEL OUTDOOR, INC.",1,300,PAINTED ON BLDG
POINT (-72.201362855762 41.728061284294),382,6442,WINDHAM,RT195 ES SO WINDHAM MANSFIELD,STANDISH JOHNSON,2,300,STANDISH JOHNSON
POINT (-73.09917801859 41.841870584347),1117,9381,TORRINGTON,SR800WS AT OLD WINSTED RD,CBS OUTDOOR INC,2,300,
POINT (-71.908101510528 41.724673783376),371,16532,PLAINFIELD,RT12WS JCT PUTNAM ROAD,MR. WILLIAM WOLAK,1,504,
POINT (-72.942716352487 41.681848110132),658,16855,BRISTOL,190 NORTH STREET @ BURLINGTON,"LAMAR CENTRAL OUTDOOR, LLC",2,300,"transfer from Titan Outdoor 5-25-06.  Transfer from Ind. Outdoor III, LLC on 10-17-08"
POINT (-73.074770548478 41.393976836935),996,15808,SEYMOUR,RT8 E/S 1 DEFOREST ST,FALLVIEW ASSOCIATES,2,900,"NEW HAVEN COPPER CO., Data Sheet  has it as ""23 Deforest St."""
POINT (-72.95768105612 41.680979798673),1159,16536,BRISTOL,RT6 SOUTHSIDE AT RR BRIDGE,MR. MICHAEL C. ZOPPO,1,80,
POINT (-72.887767099586 41.28559611733),726,2854,NEW HAVEN,MAIN X TERRACE            4,CBS OUTDOOR INC,3,300,
POINT (-73.079061905909 41.341913463889),343,9942,ANSONIA,SR.727W/S AT 41 BRIDGE ST,CBS OUTDOOR INC,2,300,ON ROOF OF BLDG
POINT (-72.043464081898 41.533081621221),482,12944,PRESTON,RT165SS 100FT EO QUARTO RD,CBS OUTDOOR INC,2,300,GANNETT AT NORWICH PRESTON TL
